"SCD_RxCUI","Status","DF_str","SCD_str","ROUTE_rxt","NEWDF_rxt","Original Term Name","Original Term Source","Proposed Attribute ID","Proposed Attribute Category","Proposed Attribute Attribute","Proposed Term ID","Proposed Term Parent ID","Proposed Term Name"
"198762","Complete","Vaginal Gel","Nonoxynol-9 0.01 MG/MG Vaginal Gel","Vaginal","Gel","Gel","RxTerms","1","Dose Form","Drug Form","408","405","Gel"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Rectal","RxTerms","5","Administration","Route","580","0","Rectal route"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","RxTerms","6","Administration","Method","454","0","Irrigation"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","RxTerms","5","Administration","Route","580","0","Rectal route"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","RxTerms","2","Dose Form","Delivery Form","399","396","Solution"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","RxTerms","1","Dose Form","Drug Form","399","396","Solution"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","NDFRT","6","Administration","Method","454","0","Irrigation"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","NDFRT","5","Administration","Route","580","0","Rectal route"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","NDFRT","2","Dose Form","Delivery Form","399","396","Solution"
"198508","Complete","Enema","Bisacodyl 10 MG Enema","Rectal","Enema","Enema","NDFRT","1","Dose Form","Drug Form","399","396","Solution"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Vaginal","RxTerms","5","Administration","Route","605","0","Vaginal route"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","RxTerms","6","Administration","Method","454","0","Irrigation"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","RxTerms","5","Administration","Route","605","0","Vaginal route"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","RxTerms","2","Dose Form","Delivery Form","399","396","Solution"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","RxTerms","1","Dose Form","Drug Form","399","396","Solution"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","NDFRT","6","Administration","Method","454","0","Irrigation"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","NDFRT","5","Administration","Route","605","0","Vaginal route"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","NDFRT","2","Dose Form","Delivery Form","399","396","Solution"
"198500","Complete","Douche","Benzocaine 50 MG/ML / resorcinol 20 MG/ML Douche","Vaginal","Douche","Douche","NDFRT","1","Dose Form","Drug Form","399","396","Solution"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Sol","RxTerms","2","Dose Form","Delivery Form","399","396","Solution"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Sol","RxTerms","1","Dose Form","Drug Form","399","396","Solution"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Mucous Membrane Topical Solution","NDFRT","5","Administration","Route","566","0","Oromucosal route"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Mucous Membrane Topical Solution","NDFRT","2","Dose Form","Delivery Form","399","396","Solution"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Mucous Membrane Topical Solution","NDFRT","1","Dose Form","Drug Form","399","396","Solution"
"198490","Complete","Mucous Membrane Topical Solution","Benzocaine 20 MG/ML Mucous Membrane Topical Solution","Mucosal","Sol","Mucosal","RxTerms","5","Administration","Route","566","0","Oromucosal route"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","RxTerms","5","Administration","Route","564","0","Oral route"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","RxTerms","2","Dose Form","Delivery Form","408","405","Gel"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","RxTerms","1","Dose Form","Drug Form","408","405","Gel"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","NDFRT","5","Administration","Route","564","0","Oral route"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","NDFRT","2","Dose Form","Delivery Form","408","405","Gel"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Oral Gel","NDFRT","1","Dose Form","Drug Form","408","405","Gel"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Gel","RxTerms","2","Dose Form","Delivery Form","408","405","Gel"
"198488","Complete","Oral Gel","Benzocaine 0.1 MG/MG Oral Gel","Oral Gel","Gel","Gel","RxTerms","1","Dose Form","Drug Form","408","405","Gel"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","RxTerms","6","Administration","Method","448","0","Dissolution"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","RxTerms","5","Administration","Route","564","0","Oral route"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","RxTerms","2","Dose Form","Delivery Form","424","412","Lozenge"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","RxTerms","1","Dose Form","Drug Form","424","412","Lozenge"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","NDFRT","6","Administration","Method","448","0","Dissolution"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","NDFRT","5","Administration","Route","564","0","Oral route"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","NDFRT","2","Dose Form","Delivery Form","424","412","Lozenge"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Oral Lozenge","NDFRT","1","Dose Form","Drug Form","424","412","Lozenge"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Lozenge","RxTerms","6","Administration","Method","448","0","Dissolution"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Lozenge","RxTerms","5","Administration","Route","564","0","Oral route"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Lozenge","RxTerms","2","Dose Form","Delivery Form","424","412","Lozenge"
"198487","Complete","Oral Lozenge","Benzocaine 10 MG Oral Lozenge","Oral Lozenge","Lozenge","Lozenge","RxTerms","1","Dose Form","Drug Form","424","412","Lozenge"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","6","Administration","Method","457","0","Swallow"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","5","Administration","Route","564","0","Oral route"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","DR Tab","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","2","Dose Form","Delivery Form","425","412","Tablet"
"198467","Complete","Delayed Release Oral Tablet","Aspirin 325 MG Delayed Release Oral Tablet","Oral Pill","DR Tab","Delayed Release Oral Tablet","NDFRT","1","Dose Form","Drug Form","425","412","Tablet"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Vaginal","RxTerms","5","Administration","Route","605","0","Vaginal route"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Vaginal Ointment","NDFRT","5","Administration","Route","605","0","Vaginal route"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Vaginal Ointment","NDFRT","2","Dose Form","Delivery Form","409","405","Ointment"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Vaginal Ointment","NDFRT","1","Dose Form","Drug Form","409","405","Ointment"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Ointment","RxTerms","5","Administration","Route","592","0","Topical route"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Ointment","RxTerms","2","Dose Form","Delivery Form","409","405","Ointment"
"198380","Complete","Vaginal Ointment","tioconazole 0.065 MG/MG Vaginal Ointment","Vaginal","Ointment","Ointment","RxTerms","1","Dose Form","Drug Form","409","405","Ointment"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","XR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","XR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","XR Cap","RxTerms","4","Dose Form","Extended Release Time","705","0","Extended Release"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","XR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","XR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Extended Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Extended Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Extended Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","460","0","Extended"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Extended Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"198257","Complete","Extended Release Oral Capsule","Theophylline 125 MG Extended Release Oral Capsule","Oral Pill","XR Cap","Extended Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","6","Administration","Method","457","0","Swallow"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","5","Administration","Route","564","0","Oral route"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","2","Dose Form","Delivery Form","423","412","Capsule"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","DR Cap","RxTerms","1","Dose Form","Drug Form","423","412","Capsule"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","6","Administration","Method","457","0","Swallow"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","5","Administration","Route","564","0","Oral route"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","3","Dose Form","Release Pattern","461","0","Enteric Coated (Delayed)"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","2","Dose Form","Delivery Form","423","412","Capsule"
"198051","Complete","Delayed Release Oral Capsule","Omeprazole 20 MG Delayed Release Oral Capsule","Oral Pill","DR Cap","Delayed Release Oral Capsule","NDFRT","1","Dose Form","Drug Form","423","412","Capsule"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Oral Pill","RxTerms","6","Administration","Method","457","0","Swallow"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Oral Pill","RxTerms","5","Administration","Route","564","0","Oral route"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Oral Pill","RxTerms","2","Dose Form","Delivery Form","425","412","Tablet"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Oral Pill","RxTerms","1","Dose Form","Drug Form","425","412","Tablet"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Extended Release Oral Tablet","NDFRT","6","Administration","Method","457","0","Swallow"
"198034","Complete","Extended Release Oral Tablet","24 HR Nifedipine 30 MG Extended Release Oral Tablet","Oral Pill","24 HR XR Tab","Extended Release Oral Tablet","NDFRT","5","Administration","Route","564","0","Oral route"
